DATE_DECADE,A2ohneGesang,A2mitGesang,GesangOhneA2,wederA2nochGesang,TAXON
25,0.0,0.0,0.0,77.0,Rabenkrähe
26,0.0,0.0,0.0,71.0,Rabenkrähe
27,0.0,0.0,0.0,95.0,Rabenkrähe
28,0.0,0.0,0.0,102.0,Rabenkrähe
29,0.0,0.0,0.0,126.0,Rabenkrähe
30,0.0,0.0,0.0,112.0,Rabenkrähe
31,0.0,0.0,0.0,95.0,Rabenkrähe
32,0.0,0.0,0.0,109.0,Rabenkrähe
33,0.0,0.0,0.0,102.0,Rabenkrähe
34,0.0,0.0,0.0,95.0,Rabenkrähe
35,0.0,0.0,0.0,148.0,Rabenkrähe
36,0.0,0.0,0.0,163.0,Rabenkrähe
1,0.0,0.0,0.0,0.0,Raubseeschwalbe
2,0.0,0.0,0.0,0.0,Raubseeschwalbe
3,0.0,0.0,0.0,0.0,Raubseeschwalbe
4,0.0,0.0,0.0,0.0,Raubseeschwalbe
5,0.0,0.0,0.0,0.0,Raubseeschwalbe
6,0.0,0.0,0.0,0.0,Raubseeschwalbe
7,0.0,0.0,0.0,0.0,Raubseeschwalbe
8,0.0,0.0,0.0,0.0,Raubseeschwalbe
9,0.0,0.0,0.0,0.0,Raubseeschwalbe
10,0.0,0.0,0.0,0.0,Raubseeschwalbe
11,0.0,0.0,0.0,0.0,Raubseeschwalbe
12,0.0,0.0,0.0,1.0,Raubseeschwalbe
13,0.0,0.0,0.0,0.0,Raubseeschwalbe
14,0.0,0.0,0.0,0.0,Raubseeschwalbe
15,0.0,0.0,0.0,0.0,Raubseeschwalbe
16,0.0,0.0,0.0,0.0,Raubseeschwalbe
17,0.0,0.0,0.0,0.0,Raubseeschwalbe
18,0.0,0.0,0.0,0.0,Raubseeschwalbe
19,0.0,0.0,0.0,0.0,Raubseeschwalbe
20,0.0,0.0,0.0,0.0,Raubseeschwalbe
21,0.0,0.0,0.0,0.0,Raubseeschwalbe
22,0.0,0.0,0.0,1.0,Raubseeschwalbe
23,0.0,0.0,0.0,0.0,Raubseeschwalbe
24,0.0,0.0,0.0,0.0,Raubseeschwalbe
25,0.0,0.0,0.0,1.0,Raubseeschwalbe
26,0.0,0.0,0.0,1.0,Raubseeschwalbe
27,0.0,0.0,0.0,0.0,Raubseeschwalbe
28,0.0,0.0,0.0,0.0,Raubseeschwalbe
29,0.0,0.0,0.0,0.0,Raubseeschwalbe
30,0.0,0.0,0.0,0.0,Raubseeschwalbe
31,0.0,0.0,0.0,0.0,Raubseeschwalbe
32,0.0,0.0,0.0,0.0,Raubseeschwalbe
33,0.0,0.0,0.0,0.0,Raubseeschwalbe
34,0.0,0.0,0.0,0.0,Raubseeschwalbe
35,0.0,0.0,0.0,0.0,Raubseeschwalbe
36,0.0,0.0,0.0,0.0,Raubseeschwalbe
1,0.0,0.0,0.0,38.0,Raubwürger
2,0.0,0.0,0.0,28.0,Raubwürger
3,0.0,0.0,0.0,35.0,Raubwürger
4,0.0,0.0,0.0,38.0,Raubwürger
5,0.0,0.0,0.0,38.0,Raubwürger
6,0.0,0.0,0.0,17.0,Raubwürger
7,0.0,0.0,0.0,19.0,Raubwürger
8,0.0,0.0,0.0,21.0,Raubwürger
9,0.0,0.0,0.0,0.0,Raubwürger
10,0.0,0.0,0.0,0.0,Raubwürger
11,0.0,0.0,0.0,0.0,Raubwürger
12,0.0,0.0,0.0,0.0,Raubwürger
13,0.0,0.0,0.0,0.0,Raubwürger
14,0.0,0.0,0.0,0.0,Raubwürger
15,0.0,0.0,0.0,0.0,Raubwürger
16,0.0,0.0,0.0,0.0,Raubwürger
17,0.0,0.0,0.0,0.0,Raubwürger
18,0.0,0.0,0.0,0.0,Raubwürger
19,0.0,0.0,0.0,0.0,Raubwürger
20,0.0,0.0,0.0,0.0,Raubwürger
21,0.0,0.0,0.0,0.0,Raubwürger
22,0.0,0.0,0.0,0.0,Raubwürger
23,0.0,0.0,0.0,0.0,Raubwürger
24,0.0,0.0,0.0,0.0,Raubwürger
25,0.0,0.0,0.0,0.0,Raubwürger
26,0.0,0.0,0.0,5.0,Raubwürger
27,0.0,0.0,0.0,12.0,Raubwürger
28,0.0,0.0,0.0,36.0,Raubwürger
29,0.0,0.0,0.0,66.0,Raubwürger
30,0.0,0.0,0.0,38.0,Raubwürger
31,0.0,0.0,0.0,38.0,Raubwürger
32,0.0,0.0,0.0,40.0,Raubwürger
33,0.0,0.0,0.0,30.0,Raubwürger
34,0.0,0.0,0.0,10.0,Raubwürger
35,0.0,0.0,0.0,23.0,Raubwürger
36,0.0,0.0,0.0,35.0,Raubwürger
1,0.0,0.0,0.0,0.0,Rauchschwalbe
2,0.0,0.0,0.0,0.0,Rauchschwalbe
3,0.0,0.0,0.0,0.0,Rauchschwalbe
4,0.0,0.0,0.0,0.0,Rauchschwalbe
5,0.0,0.0,0.0,0.0,Rauchschwalbe
6,0.0,0.0,0.0,0.0,Rauchschwalbe
7,0.0,0.0,0.0,1.0,Rauchschwalbe
8,0.0,0.0,0.0,5.0,Rauchschwalbe
9,1.0,0.0,1.0,57.0,Rauchschwalbe
10,0.0,0.0,1.0,138.0,Rauchschwalbe
11,0.0,0.0,0.0,149.0,Rauchschwalbe
12,3.0,0.0,0.0,158.0,Rauchschwalbe
13,1.0,0.0,0.0,147.0,Rauchschwalbe
14,1.0,0.0,0.0,103.0,Rauchschwalbe
15,1.0,0.0,0.0,118.0,Rauchschwalbe
16,4.0,0.0,0.0,73.0,Rauchschwalbe
17,1.0,0.0,0.0,67.0,Rauchschwalbe
18,1.0,0.0,0.0,75.0,Rauchschwalbe
19,0.0,0.0,0.0,97.0,Rauchschwalbe
20,0.0,0.0,0.0,85.0,Rauchschwalbe
21,0.0,0.0,0.0,88.0,Rauchschwalbe
22,0.0,0.0,0.0,108.0,Rauchschwalbe
23,0.0,0.0,0.0,88.0,Rauchschwalbe
24,0.0,0.0,0.0,89.0,Rauchschwalbe
25,0.0,0.0,0.0,90.0,Rauchschwalbe
26,0.0,0.0,0.0,65.0,Rauchschwalbe
27,0.0,0.0,0.0,66.0,Rauchschwalbe
28,0.0,0.0,0.0,76.0,Rauchschwalbe
29,0.0,0.0,0.0,31.0,Rauchschwalbe
30,0.0,0.0,0.0,2.0,Rauchschwalbe
31,0.0,0.0,0.0,2.0,Rauchschwalbe
32,0.0,0.0,0.0,0.0,Rauchschwalbe
33,0.0,0.0,0.0,0.0,Rauchschwalbe
34,0.0,0.0,0.0,0.0,Rauchschwalbe
35,0.0,0.0,0.0,0.0,Rauchschwalbe
36,0.0,0.0,0.0,0.0,Rauchschwalbe
1,0.0,0.0,0.0,5.0,Raufußbussard
2,0.0,0.0,0.0,1.0,Raufußbussard
3,0.0,0.0,0.0,3.0,Raufußbussard
4,0.0,0.0,0.0,2.0,Raufußbussard
5,0.0,0.0,0.0,0.0,Raufußbussard
6,0.0,0.0,0.0,0.0,Raufußbussard
7,0.0,0.0,0.0,0.0,Raufußbussard
8,0.0,0.0,0.0,1.0,Raufußbussard
9,0.0,0.0,0.0,1.0,Raufußbussard
10,0.0,0.0,0.0,5.0,Raufußbussard
11,0.0,0.0,0.0,0.0,Raufußbussard
12,0.0,0.0,0.0,0.0,Raufußbussard
13,0.0,0.0,0.0,0.0,Raufußbussard
14,0.0,0.0,0.0,0.0,Raufußbussard
15,0.0,0.0,0.0,0.0,Raufußbussard
16,0.0,0.0,0.0,0.0,Raufußbussard
17,0.0,0.0,0.0,0.0,Raufußbussard
18,0.0,0.0,0.0,0.0,Raufußbussard
19,0.0,0.0,0.0,0.0,Raufußbussard
20,0.0,0.0,0.0,0.0,Raufußbussard
21,0.0,0.0,0.0,0.0,Raufußbussard
22,0.0,0.0,0.0,0.0,Raufußbussard
23,0.0,0.0,0.0,0.0,Raufußbussard
24,0.0,0.0,0.0,0.0,Raufußbussard
25,0.0,0.0,0.0,0.0,Raufußbussard
26,0.0,0.0,0.0,0.0,Raufußbussard
27,0.0,0.0,0.0,0.0,Raufußbussard
28,0.0,0.0,0.0,0.0,Raufußbussard
29,0.0,0.0,0.0,0.0,Raufußbussard
30,0.0,0.0,0.0,1.0,Raufußbussard
31,0.0,0.0,0.0,2.0,Raufußbussard
32,0.0,0.0,0.0,0.0,Raufußbussard
33,0.0,0.0,0.0,0.0,Raufußbussard
34,0.0,0.0,0.0,1.0,Raufußbussard
35,0.0,0.0,0.0,0.0,Raufußbussard
36,0.0,0.0,0.0,1.0,Raufußbussard
1,0.0,0.0,0.0,0.0,Raufußkauz
2,0.0,0.0,0.0,1.0,Raufußkauz
3,0.0,0.0,0.0,1.0,Raufußkauz
4,0.0,1.0,0.0,0.0,Raufußkauz
5,1.0,0.0,0.0,0.0,Raufußkauz
6,2.0,0.0,0.0,0.0,Raufußkauz
7,0.0,1.0,0.0,0.0,Raufußkauz
8,0.0,0.0,0.0,0.0,Raufußkauz
9,0.0,0.0,0.0,0.0,Raufußkauz
10,0.0,0.0,0.0,1.0,Raufußkauz
11,0.0,0.0,0.0,0.0,Raufußkauz
12,0.0,0.0,0.0,1.0,Raufußkauz
13,0.0,0.0,0.0,0.0,Raufußkauz
14,0.0,0.0,0.0,0.0,Raufußkauz
15,0.0,0.0,0.0,0.0,Raufußkauz
16,0.0,0.0,0.0,0.0,Raufußkauz
17,0.0,0.0,0.0,0.0,Raufußkauz
18,0.0,0.0,0.0,0.0,Raufußkauz
19,0.0,0.0,0.0,0.0,Raufußkauz
20,0.0,0.0,0.0,0.0,Raufußkauz
21,0.0,0.0,0.0,0.0,Raufußkauz
22,0.0,0.0,0.0,0.0,Raufußkauz
23,0.0,0.0,0.0,0.0,Raufußkauz
24,0.0,0.0,0.0,0.0,Raufußkauz
25,0.0,0.0,0.0,0.0,Raufußkauz
26,0.0,0.0,0.0,0.0,Raufußkauz
27,0.0,0.0,0.0,0.0,Raufußkauz
28,0.0,0.0,0.0,0.0,Raufußkauz
29,0.0,0.0,0.0,0.0,Raufußkauz
30,0.0,0.0,0.0,0.0,Raufußkauz
31,0.0,0.0,0.0,0.0,Raufußkauz
32,0.0,0.0,0.0,0.0,Raufußkauz
33,0.0,0.0,0.0,0.0,Raufußkauz
34,0.0,0.0,0.0,0.0,Raufußkauz
35,0.0,0.0,0.0,0.0,Raufußkauz
36,0.0,0.0,0.0,0.0,Raufußkauz
1,0.0,0.0,0.0,0.0,Regenbrachvogel
2,0.0,0.0,0.0,0.0,Regenbrachvogel
3,0.0,0.0,0.0,0.0,Regenbrachvogel
4,0.0,0.0,0.0,0.0,Regenbrachvogel
5,0.0,0.0,0.0,0.0,Regenbrachvogel
6,0.0,0.0,0.0,0.0,Regenbrachvogel
7,0.0,0.0,0.0,0.0,Regenbrachvogel
8,0.0,0.0,0.0,0.0,Regenbrachvogel
9,0.0,0.0,0.0,0.0,Regenbrachvogel
10,0.0,0.0,0.0,0.0,Regenbrachvogel
11,0.0,0.0,0.0,0.0,Regenbrachvogel
12,0.0,0.0,0.0,1.0,Regenbrachvogel
13,0.0,0.0,0.0,1.0,Regenbrachvogel
14,0.0,0.0,0.0,0.0,Regenbrachvogel
15,0.0,0.0,0.0,0.0,Regenbrachvogel
16,0.0,0.0,0.0,0.0,Regenbrachvogel
17,0.0,0.0,0.0,1.0,Regenbrachvogel
18,0.0,0.0,0.0,0.0,Regenbrachvogel
19,0.0,0.0,0.0,0.0,Regenbrachvogel
20,0.0,0.0,0.0,0.0,Regenbrachvogel
21,0.0,0.0,0.0,1.0,Regenbrachvogel
22,0.0,0.0,0.0,0.0,Regenbrachvogel
23,0.0,0.0,0.0,0.0,Regenbrachvogel
24,0.0,0.0,0.0,0.0,Regenbrachvogel
25,0.0,0.0,0.0,0.0,Regenbrachvogel
26,0.0,0.0,0.0,0.0,Regenbrachvogel
27,0.0,0.0,0.0,0.0,Regenbrachvogel
28,0.0,0.0,0.0,0.0,Regenbrachvogel
29,0.0,0.0,0.0,0.0,Regenbrachvogel
30,0.0,0.0,0.0,0.0,Regenbrachvogel
31,0.0,0.0,0.0,0.0,Regenbrachvogel
32,0.0,0.0,0.0,0.0,Regenbrachvogel
33,0.0,0.0,0.0,0.0,Regenbrachvogel
34,0.0,0.0,0.0,0.0,Regenbrachvogel
35,0.0,0.0,0.0,0.0,Regenbrachvogel
36,0.0,0.0,0.0,0.0,Regenbrachvogel
1,0.0,0.0,0.0,272.0,Reiherente
2,0.0,0.0,0.0,244.0,Reiherente
3,0.0,0.0,0.0,128.0,Reiherente
4,0.0,0.0,0.0,114.0,Reiherente
5,0.0,0.0,0.0,254.0,Reiherente
6,0.0,0.0,0.0,101.0,Reiherente
7,0.0,0.0,0.0,106.0,Reiherente
8,0.0,0.0,0.0,217.0,Reiherente
9,0.0,0.0,0.0,86.0,Reiherente
10,0.0,0.0,0.0,75.0,Reiherente
11,0.0,0.0,0.0,103.0,Reiherente
12,0.0,0.0,0.0,45.0,Reiherente
13,0.0,0.0,0.0,41.0,Reiherente
14,0.0,0.0,0.0,21.0,Reiherente
15,0.0,0.0,0.0,20.0,Reiherente
16,0.0,0.0,0.0,9.0,Reiherente
17,0.0,0.0,0.0,13.0,Reiherente
18,0.0,0.0,0.0,10.0,Reiherente
19,0.0,0.0,0.0,10.0,Reiherente
20,0.0,0.0,0.0,11.0,Reiherente
21,0.0,0.0,0.0,15.0,Reiherente
22,0.0,0.0,0.0,9.0,Reiherente
23,0.0,0.0,0.0,12.0,Reiherente
24,0.0,0.0,0.0,2.0,Reiherente
25,0.0,0.0,0.0,9.0,Reiherente
26,0.0,0.0,0.0,35.0,Reiherente
27,0.0,0.0,0.0,18.0,Reiherente
28,0.0,0.0,0.0,26.0,Reiherente
29,0.0,0.0,0.0,171.0,Reiherente
30,0.0,0.0,0.0,70.0,Reiherente
31,0.0,0.0,0.0,65.0,Reiherente
32,0.0,0.0,0.0,269.0,Reiherente
33,0.0,0.0,0.0,86.0,Reiherente
34,0.0,0.0,0.0,78.0,Reiherente
35,0.0,0.0,0.0,215.0,Reiherente
36,0.0,0.0,0.0,190.0,Reiherente
1,0.0,0.0,0.0,0.0,Ringdrossel
2,0.0,0.0,0.0,0.0,Ringdrossel
3,0.0,0.0,0.0,0.0,Ringdrossel
4,0.0,0.0,0.0,0.0,Ringdrossel
5,0.0,0.0,0.0,0.0,Ringdrossel
6,0.0,0.0,0.0,0.0,Ringdrossel
7,0.0,0.0,0.0,0.0,Ringdrossel
8,0.0,0.0,0.0,0.0,Ringdrossel
9,0.0,0.0,0.0,0.0,Ringdrossel
10,0.0,0.0,0.0,0.0,Ringdrossel
11,0.0,0.0,0.0,5.0,Ringdrossel
12,0.0,0.0,0.0,10.0,Ringdrossel
13,0.0,0.0,0.0,0.0,Ringdrossel
14,0.0,0.0,0.0,0.0,Ringdrossel
15,0.0,0.0,0.0,0.0,Ringdrossel
16,0.0,0.0,0.0,0.0,Ringdrossel
17,0.0,0.0,0.0,0.0,Ringdrossel
18,0.0,0.0,0.0,0.0,Ringdrossel
19,0.0,0.0,0.0,0.0,Ringdrossel
20,0.0,0.0,0.0,0.0,Ringdrossel
21,0.0,0.0,0.0,0.0,Ringdrossel
22,0.0,0.0,0.0,0.0,Ringdrossel
23,0.0,0.0,0.0,0.0,Ringdrossel
24,0.0,0.0,0.0,0.0,Ringdrossel
25,0.0,0.0,0.0,0.0,Ringdrossel
26,0.0,0.0,0.0,0.0,Ringdrossel
27,0.0,0.0,0.0,0.0,Ringdrossel
28,0.0,0.0,0.0,0.0,Ringdrossel
29,0.0,0.0,0.0,1.0,Ringdrossel
30,0.0,0.0,0.0,0.0,Ringdrossel
31,0.0,0.0,0.0,0.0,Ringdrossel
32,0.0,0.0,0.0,0.0,Ringdrossel
33,0.0,0.0,0.0,0.0,Ringdrossel
34,0.0,0.0,0.0,0.0,Ringdrossel
35,0.0,0.0,0.0,0.0,Ringdrossel
36,0.0,0.0,0.0,0.0,Ringdrossel
1,0.0,0.0,0.0,0.0,Ringelgans
2,0.0,0.0,0.0,0.0,Ringelgans
3,0.0,0.0,0.0,0.0,Ringelgans
4,0.0,0.0,0.0,0.0,Ringelgans
5,0.0,0.0,0.0,1.0,Ringelgans
6,0.0,0.0,0.0,0.0,Ringelgans
7,0.0,0.0,0.0,0.0,Ringelgans
8,0.0,0.0,0.0,0.0,Ringelgans
9,0.0,0.0,0.0,0.0,Ringelgans
10,0.0,0.0,0.0,0.0,Ringelgans
11,0.0,0.0,0.0,0.0,Ringelgans
12,0.0,0.0,0.0,0.0,Ringelgans
13,0.0,0.0,0.0,1.0,Ringelgans
14,0.0,0.0,0.0,0.0,Ringelgans
15,0.0,0.0,0.0,0.0,Ringelgans
16,0.0,0.0,0.0,0.0,Ringelgans
17,0.0,0.0,0.0,0.0,Ringelgans
18,0.0,0.0,0.0,0.0,Ringelgans
19,0.0,0.0,0.0,0.0,Ringelgans
20,0.0,0.0,0.0,0.0,Ringelgans
21,0.0,0.0,0.0,0.0,Ringelgans
22,0.0,0.0,0.0,0.0,Ringelgans
23,0.0,0.0,0.0,0.0,Ringelgans
24,0.0,0.0,0.0,0.0,Ringelgans
25,0.0,0.0,0.0,0.0,Ringelgans
26,0.0,0.0,0.0,0.0,Ringelgans
27,0.0,0.0,0.0,0.0,Ringelgans
28,0.0,0.0,0.0,0.0,Ringelgans
29,0.0,0.0,0.0,0.0,Ringelgans
30,0.0,0.0,0.0,0.0,Ringelgans
31,0.0,0.0,0.0,0.0,Ringelgans
32,0.0,0.0,0.0,0.0,Ringelgans
33,0.0,0.0,0.0,0.0,Ringelgans
34,0.0,0.0,0.0,0.0,Ringelgans
35,0.0,0.0,0.0,1.0,Ringelgans
36,0.0,0.0,0.0,6.0,Ringelgans
1,0.0,0.0,0.0,17.0,Ringeltaube
2,0.0,0.0,1.0,5.0,Ringeltaube
3,0.0,0.0,3.0,10.0,Ringeltaube
4,18.0,0.0,0.0,21.0,Ringeltaube
5,31.0,0.0,0.0,46.0,Ringeltaube
6,48.0,3.0,0.0,64.0,Ringeltaube
7,55.0,1.0,0.0,118.0,Ringeltaube
8,91.0,1.0,0.0,132.0,Ringeltaube
9,93.0,0.0,0.0,156.0,Ringeltaube
10,85.0,0.0,0.0,136.0,Ringeltaube
11,83.0,0.0,0.0,149.0,Ringeltaube
12,78.0,0.0,0.0,146.0,Ringeltaube
13,88.0,0.0,0.0,107.0,Ringeltaube
14,54.0,0.0,0.0,91.0,Ringeltaube
15,72.0,0.0,0.0,110.0,Ringeltaube
16,14.0,0.0,0.0,110.0,Ringeltaube
17,21.0,0.0,0.0,82.0,Ringeltaube
18,12.0,0.0,0.0,87.0,Ringeltaube
19,11.0,0.0,0.0,138.0,Ringeltaube
20,14.0,0.0,0.0,102.0,Ringeltaube
21,8.0,0.0,1.0,94.0,Ringeltaube
22,2.0,0.0,6.0,90.0,Ringeltaube
23,9.0,0.0,6.0,81.0,Ringeltaube
24,4.0,0.0,6.0,82.0,Ringeltaube
25,1.0,0.0,4.0,88.0,Ringeltaube
26,0.0,0.0,0.0,77.0,Ringeltaube
27,0.0,0.0,0.0,77.0,Ringeltaube
28,0.0,0.0,0.0,83.0,Ringeltaube
29,0.0,0.0,0.0,125.0,Ringeltaube
30,0.0,0.0,0.0,48.0,Ringeltaube
31,0.0,0.0,0.0,17.0,Ringeltaube
32,0.0,0.0,0.0,10.0,Ringeltaube
33,0.0,0.0,0.0,7.0,Ringeltaube
34,0.0,0.0,0.0,0.0,Ringeltaube
35,0.0,0.0,0.0,2.0,Ringeltaube
36,0.0,0.0,0.0,7.0,Ringeltaube
1,0.0,0.0,0.0,7.0,Rohrammer
2,0.0,0.0,1.0,7.0,Rohrammer
3,0.0,0.0,0.0,5.0,Rohrammer
4,0.0,0.0,0.0,0.0,Rohrammer
5,0.0,0.0,0.0,6.0,Rohrammer
6,1.0,0.0,0.0,24.0,Rohrammer
7,1.0,0.0,2.0,42.0,Rohrammer
8,6.0,0.0,1.0,58.0,Rohrammer
9,8.0,0.0,1.0,74.0,Rohrammer
10,28.0,0.0,0.0,66.0,Rohrammer
11,32.0,0.0,0.0,52.0,Rohrammer
12,36.0,0.0,0.0,50.0,Rohrammer
13,76.0,0.0,0.0,39.0,Rohrammer
14,37.0,0.0,0.0,36.0,Rohrammer
15,63.0,1.0,0.0,43.0,Rohrammer
16,37.0,0.0,0.0,28.0,Rohrammer
17,49.0,0.0,0.0,28.0,Rohrammer
18,30.0,1.0,0.0,16.0,Rohrammer
19,4.0,0.0,1.0,23.0,Rohrammer
20,1.0,0.0,0.0,25.0,Rohrammer
21,0.0,0.0,0.0,9.0,Rohrammer
22,0.0,0.0,0.0,3.0,Rohrammer
23,0.0,0.0,0.0,9.0,Rohrammer
24,0.0,0.0,0.0,0.0,Rohrammer
25,0.0,0.0,0.0,6.0,Rohrammer
26,0.0,0.0,0.0,3.0,Rohrammer
27,0.0,0.0,0.0,5.0,Rohrammer
28,0.0,0.0,0.0,25.0,Rohrammer
29,0.0,0.0,0.0,43.0,Rohrammer
30,0.0,0.0,0.0,38.0,Rohrammer
31,0.0,0.0,0.0,23.0,Rohrammer
32,0.0,0.0,0.0,20.0,Rohrammer
33,0.0,0.0,0.0,8.0,Rohrammer
34,0.0,0.0,0.0,6.0,Rohrammer
35,0.0,0.0,0.0,6.0,Rohrammer
36,0.0,0.0,0.0,14.0,Rohrammer
1,0.0,0.0,0.0,1.0,Rohrdommel
2,0.0,0.0,0.0,3.0,Rohrdommel
3,0.0,0.0,0.0,3.0,Rohrdommel
4,0.0,0.0,0.0,3.0,Rohrdommel
5,0.0,0.0,0.0,4.0,Rohrdommel
6,0.0,0.0,0.0,0.0,Rohrdommel
7,0.0,0.0,0.0,0.0,Rohrdommel
8,0.0,0.0,0.0,0.0,Rohrdommel
9,0.0,0.0,0.0,1.0,Rohrdommel
10,0.0,0.0,0.0,0.0,Rohrdommel
11,0.0,0.0,0.0,0.0,Rohrdommel
12,0.0,0.0,0.0,0.0,Rohrdommel
13,0.0,0.0,0.0,0.0,Rohrdommel
14,0.0,0.0,0.0,0.0,Rohrdommel
15,0.0,0.0,0.0,0.0,Rohrdommel
16,0.0,0.0,0.0,0.0,Rohrdommel
17,0.0,0.0,0.0,0.0,Rohrdommel
18,0.0,0.0,0.0,0.0,Rohrdommel
19,0.0,0.0,0.0,0.0,Rohrdommel
20,0.0,0.0,0.0,0.0,Rohrdommel
21,0.0,0.0,0.0,0.0,Rohrdommel
22,0.0,0.0,0.0,0.0,Rohrdommel
23,0.0,0.0,0.0,0.0,Rohrdommel
24,0.0,0.0,0.0,0.0,Rohrdommel
25,0.0,0.0,0.0,0.0,Rohrdommel
26,0.0,0.0,0.0,0.0,Rohrdommel
27,0.0,0.0,0.0,0.0,Rohrdommel
28,0.0,0.0,0.0,0.0,Rohrdommel
29,0.0,0.0,0.0,0.0,Rohrdommel
30,0.0,0.0,0.0,0.0,Rohrdommel
31,0.0,0.0,0.0,1.0,Rohrdommel
32,0.0,0.0,0.0,0.0,Rohrdommel
33,0.0,0.0,0.0,0.0,Rohrdommel
34,0.0,0.0,0.0,0.0,Rohrdommel
35,0.0,0.0,0.0,2.0,Rohrdommel
36,0.0,0.0,0.0,1.0,Rohrdommel
1,0.0,0.0,0.0,0.0,Rohrschwirl
2,0.0,0.0,0.0,0.0,Rohrschwirl
3,0.0,0.0,0.0,0.0,Rohrschwirl
4,0.0,0.0,0.0,0.0,Rohrschwirl
5,0.0,0.0,0.0,0.0,Rohrschwirl
6,0.0,0.0,0.0,0.0,Rohrschwirl
7,0.0,0.0,0.0,0.0,Rohrschwirl
8,0.0,0.0,0.0,0.0,Rohrschwirl
9,0.0,0.0,0.0,0.0,Rohrschwirl
10,0.0,0.0,0.0,0.0,Rohrschwirl
11,1.0,0.0,0.0,0.0,Rohrschwirl
12,4.0,0.0,1.0,1.0,Rohrschwirl
13,27.0,0.0,1.0,9.0,Rohrschwirl
14,6.0,0.0,0.0,0.0,Rohrschwirl
15,5.0,1.0,0.0,0.0,Rohrschwirl
16,3.0,0.0,0.0,0.0,Rohrschwirl
17,4.0,1.0,0.0,0.0,Rohrschwirl
18,1.0,0.0,0.0,0.0,Rohrschwirl
19,0.0,0.0,0.0,0.0,Rohrschwirl
20,0.0,0.0,0.0,0.0,Rohrschwirl
21,0.0,0.0,0.0,0.0,Rohrschwirl
22,0.0,0.0,0.0,0.0,Rohrschwirl
23,0.0,0.0,0.0,0.0,Rohrschwirl
24,0.0,0.0,0.0,0.0,Rohrschwirl
25,0.0,0.0,0.0,0.0,Rohrschwirl
26,0.0,0.0,0.0,0.0,Rohrschwirl
27,0.0,0.0,0.0,0.0,Rohrschwirl
28,0.0,0.0,0.0,0.0,Rohrschwirl
29,0.0,0.0,0.0,0.0,Rohrschwirl
30,0.0,0.0,0.0,0.0,Rohrschwirl
31,0.0,0.0,0.0,0.0,Rohrschwirl
32,0.0,0.0,0.0,0.0,Rohrschwirl
33,0.0,0.0,0.0,0.0,Rohrschwirl
34,0.0,0.0,0.0,0.0,Rohrschwirl
35,0.0,0.0,0.0,0.0,Rohrschwirl
36,0.0,0.0,0.0,0.0,Rohrschwirl
1,0.0,0.0,0.0,6.0,Rohrweihe
2,0.0,0.0,0.0,0.0,Rohrweihe
3,0.0,0.0,0.0,0.0,Rohrweihe
4,0.0,0.0,0.0,0.0,Rohrweihe
5,0.0,0.0,0.0,1.0,Rohrweihe
6,0.0,0.0,0.0,0.0,Rohrweihe
7,0.0,0.0,0.0,0.0,Rohrweihe
8,0.0,0.0,0.0,9.0,Rohrweihe
9,0.0,0.0,0.0,20.0,Rohrweihe
10,0.0,0.0,0.0,43.0,Rohrweihe
11,0.0,0.0,0.0,59.0,Rohrweihe
12,0.0,0.0,0.0,29.0,Rohrweihe
13,0.0,0.0,0.0,47.0,Rohrweihe
14,0.0,0.0,0.0,23.0,Rohrweihe
15,3.0,0.0,0.0,34.0,Rohrweihe
16,3.0,0.0,0.0,30.0,Rohrweihe
17,0.0,0.0,0.0,12.0,Rohrweihe
18,0.0,0.0,0.0,11.0,Rohrweihe
19,0.0,0.0,0.0,13.0,Rohrweihe
20,0.0,0.0,0.0,8.0,Rohrweihe
21,0.0,0.0,0.0,5.0,Rohrweihe
22,0.0,0.0,0.0,2.0,Rohrweihe
23,0.0,0.0,0.0,8.0,Rohrweihe
24,0.0,0.0,0.0,26.0,Rohrweihe
25,0.0,0.0,0.0,24.0,Rohrweihe
26,0.0,0.0,0.0,12.0,Rohrweihe
27,0.0,0.0,0.0,5.0,Rohrweihe
28,0.0,0.0,0.0,6.0,Rohrweihe
29,0.0,0.0,0.0,7.0,Rohrweihe
30,0.0,0.0,0.0,0.0,Rohrweihe
31,0.0,0.0,0.0,2.0,Rohrweihe
32,0.0,0.0,0.0,0.0,Rohrweihe
33,0.0,0.0,0.0,1.0,Rohrweihe
34,0.0,0.0,0.0,0.0,Rohrweihe
35,0.0,0.0,0.0,0.0,Rohrweihe
36,0.0,0.0,0.0,3.0,Rohrweihe
1,0.0,0.0,0.0,4.0,Rostgans
2,0.0,0.0,0.0,1.0,Rostgans
3,0.0,0.0,0.0,3.0,Rostgans
4,0.0,0.0,0.0,14.0,Rostgans
5,0.0,0.0,0.0,17.0,Rostgans
6,1.0,0.0,0.0,12.0,Rostgans
7,0.0,0.0,0.0,19.0,Rostgans
8,0.0,0.0,0.0,19.0,Rostgans
9,0.0,0.0,0.0,20.0,Rostgans
10,0.0,0.0,0.0,33.0,Rostgans
11,0.0,0.0,0.0,45.0,Rostgans
12,0.0,0.0,0.0,22.0,Rostgans
13,0.0,0.0,0.0,19.0,Rostgans
14,0.0,0.0,0.0,8.0,Rostgans
15,0.0,0.0,0.0,11.0,Rostgans
16,0.0,0.0,0.0,4.0,Rostgans
17,0.0,0.0,0.0,1.0,Rostgans
